,Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount,date,CPI
5494,Corn,IL,USC00118740,2017,10,0,0,30.0,0,0.0,1.8,85.0,6.31,0.0,57.6,67.8,47.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.26,2017-10-01,246.58700000000002
5495,Corn,IL,USC00118740,2017,11,0,0,20.0,0,0.0,1.11,70.0,3.06,0.0,42.2,52.1,32.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.15,2017-11-01,247.332
5496,Corn,IL,USC00118740,2017,12,8,2,-5.0,4,2.6,0.14,64.0,0.46,5.8,28.7,37.2,20.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.23,2017-12-01,247.90099999999998
5497,Corn,IL,USC00118740,2018,1,16,1,-15.0,4,3.3,0.47,59.0,1.1,3.5,22.7,31.6,13.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.29,2018-01-01,248.88400000000001
5498,Corn,IL,USC00118740,2018,2,5,1,-7.0,2,1.1,3.18,65.0,6.12,2.0,31.8,41.5,22.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.38,2018-02-01,249.36900000000003
5499,Corn,IL,USC00118740,2018,3,3,1,19.0,3,2.0,0.74,57.0,3.18,2.8,38.0,47.1,28.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.51,2018-03-01,249.498
5500,Corn,IL,USC00118740,2018,4,2,1,14.0,4,4.1,0.85,77.0,2.33,4.9,45.0,56.0,34.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.58,2018-04-01,249.956
5501,Corn,IL,USC00118740,2018,5,0,0,45.0,0,0.0,1.23,96.0,3.45,0.0,71.1,83.1,59.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.68,2018-05-01,250.646
5502,Corn,IL,USC00118740,2018,6,0,0,53.0,0,0.0,1.62,92.0,8.26,0.0,74.6,84.8,64.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.58,2018-06-01,251.13400000000001
5503,Corn,IL,USC00118740,2018,7,0,0,57.0,0,0.0,0.95,92.0,3.33,0.0,74.3,83.9,64.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.47,2018-07-01,251.597
5504,Corn,IL,USC00118740,2018,8,0,0,56.0,0,0.0,1.08,93.0,4.15,0.0,75.3,85.2,65.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.36,2018-08-01,251.87900000000002
5505,Corn,IL,USC00118740,2018,9,0,0,47.0,0,0.0,1.57,95.0,4.72,0.0,71.1,82.3,60.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.39,2018-09-01,252.01
5506,Corn,IL,USC00118740,2018,10,0,0,25.0,0,0.0,0.79,88.0,2.3,0.0,54.5,65.9,43.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.41,2018-10-01,252.794
5507,Corn,IL,USC00118740,2018,11,2,1,14.0,3,2.6,0.76,57.0,3.72,3.3,35.5,42.8,28.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.41,2018-11-01,252.76
5508,Corn,IL,USC00118740,2018,12,2,1,11.0,1,1.3,1.03,58.0,3.38,1.6,34.1,41.8,26.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.54,2018-12-01,252.72299999999998
5509,Corn,IL,USC00118740,2019,1,20,3,-17.0,7,5.3,1.29,57.0,3.85,9.8,23.9,31.2,16.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.56,2019-01-01,252.673
5510,Corn,IL,USC00118740,2019,2,3,0,7.0,1,0.8,0.65,56.0,1.91,1.4,29.9,38.0,21.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.6,2019-02-01,253.113
5511,Corn,IL,USC00118740,2019,3,4,1,-3.0,1,1.2,1.17,70.0,5.09,2.1,36.8,46.1,27.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.61,2019-03-01,254.148
5512,Corn,IL,USC00118740,2019,4,0,0,25.0,0,0.0,1.18,79.0,4.89,0.0,52.4,62.7,42.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.52,2019-04-01,254.958
5513,Corn,IL,USC00118740,2019,5,0,0,40.0,0,0.0,1.48,87.0,6.09,0.0,63.1,73.0,53.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.63,2019-05-01,255.155
5514,Corn,IL,USC00118740,2019,6,0,0,46.0,0,0.0,0.73,94.0,2.81,0.0,71.4,81.7,61.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.98,2019-06-01,255.305
5515,Corn,IL,USC00118740,2019,7,0,0,57.0,0,0.0,0.95,94.0,3.38,0.0,77.3,87.5,67.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,4.16,2019-07-01,256.161
5516,Corn,IA,USC00130200,1989,1,5,1,-1.0,1,1.3,0.33,59.0,1.12,1.3,30.4,39.5,21.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.6,1989-01-01,121.2
5518,Corn,IA,USC00130200,1989,2,25,3,-18.0,3,2.7,0.13,52.0,0.3,7.4,14.6,24.4,4.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.59,1989-02-01,121.6
5520,Corn,IA,USC00130200,1989,3,7,1,4.0,2,1.1,0.41,78.0,0.73,2.2,34.9,44.9,24.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.6,1989-03-01,122.2
5522,Corn,IA,USC00130200,1989,4,0,0,20.0,0,0.0,0.8,87.0,2.59,0.0,51.2,64.8,37.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.56,1989-04-01,123.1
5524,Corn,IA,USC00130200,1989,5,0,0,29.0,0,0.0,2.25,88.0,4.16,0.0,60.9,74.3,47.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.58,1989-05-01,123.7
5526,Corn,IA,USC00130200,1989,6,0,0,43.0,0,0.0,0.97,90.0,3.49,0.0,68.4,80.3,56.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.52,1989-06-01,124.1
5528,Corn,IA,USC00130200,1989,7,0,0,54.0,0,0.0,1.79,97.0,2.43,0.0,75.0,86.3,63.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.47,1989-07-01,124.5
5530,Corn,IA,USC00130200,1989,8,0,0,47.0,0,0.0,0.42,95.0,1.73,0.0,71.2,82.8,59.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.27,1989-08-01,124.5
5532,Corn,IA,USC00130200,1989,9,0,0,29.0,0,0.0,1.07,86.0,3.2,0.0,61.4,74.2,48.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.29,1989-09-01,124.8
5534,Corn,IA,USC00130200,1989,10,0,0,24.0,0,0.0,1.05,82.0,2.9,0.0,53.7,67.5,40.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.22,1989-10-01,125.4
5536,Corn,IA,USC00130200,1989,11,0,0,1.0,0,0.8,0.04,64.0,0.11,0.8,34.2,46.0,22.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.24,1989-11-01,125.9
5538,Corn,IA,USC00130200,1989,12,17,1,-24.0,3,2.0,0.04,56.0,0.13,4.3,15.7,25.5,6.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.27,1989-12-01,126.3
5540,Corn,IA,USC00130200,1990,1,5,2,8.0,3,3.1,0.43,58.0,0.72,4.1,31.1,41.7,20.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.31,1990-01-01,127.5
5542,Corn,IA,USC00130200,1990,2,11,3,-6.0,3,1.8,0.17,65.0,0.43,6.4,28.9,39.7,18.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.32,1990-02-01,128.0
5544,Corn,IA,USC00130200,1990,3,0,0,15.0,0,0.0,1.42,72.0,5.01,0.0,40.5,50.8,30.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.37,1990-03-01,128.6
5546,Corn,IA,USC00130200,1990,4,0,0,17.0,0,0.0,0.48,86.0,2.0,0.0,49.9,62.4,37.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.51,1990-04-01,128.9
5548,Corn,IA,USC00130200,1990,5,0,0,30.0,0,0.0,2.52,84.0,8.57,0.0,57.8,68.4,47.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.62,1990-05-01,129.1
5550,Corn,IA,USC00130200,1990,6,0,0,44.0,0,0.0,1.88,91.0,8.27,0.0,71.1,81.1,61.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.63,1990-06-01,129.9
5552,Corn,IA,USC00130200,1990,7,0,0,52.0,0,0.0,1.52,96.0,7.7,0.0,72.6,81.5,63.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.62,1990-07-01,130.5
5554,Corn,IA,USC00130200,1990,8,0,0,51.0,0,0.0,1.24,92.0,4.29,0.0,72.3,81.6,63.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.51,1990-08-01,131.6
5556,Corn,IA,USC00130200,1990,9,0,0,38.0,0,0.0,1.12,93.0,2.25,0.0,67.9,79.6,56.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.32,1990-09-01,132.5
5558,Corn,IA,USC00130200,1990,10,0,0,28.0,0,0.0,1.01,87.0,1.64,0.0,52.8,65.7,39.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.19,1990-10-01,133.4
5560,Corn,IA,USC00130200,1990,11,3,1,10.0,4,4.1,0.52,75.0,1.55,4.7,41.8,53.0,30.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.16,1990-11-01,133.7
5562,Corn,IA,USC00130200,1990,12,23,2,-15.0,9,9.1,0.9,50.0,1.89,12.1,20.1,28.6,11.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.22,1990-12-01,134.2
5564,Corn,IA,USC00130200,1991,1,31,3,-14.0,12,7.2,0.49,37.0,0.76,12.2,13.4,22.5,4.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.27,1991-01-01,134.7
5566,Corn,IA,USC00130200,1991,2,0,0,-5.0,0,0.0,0.385907173,59.0,0.9603516,0.0,30.3,40.0,20.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.32,1991-02-01,134.8
5568,Corn,IA,USC00130200,1991,3,0,2,13.0,0,2.5,0.73,83.0,4.88,4.6,40.3,51.1,29.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.39,1991-03-01,134.8
5570,Corn,IA,USC00130200,1991,4,0,0,29.0,0,0.0,2.45,89.0,9.17,0.0,52.3,62.6,41.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.42,1991-04-01,135.1
5572,Corn,IA,USC00130200,1991,5,0,0,37.0,0,0.0,1.42,91.0,5.19,0.0,64.9,74.1,55.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.38,1991-05-01,135.6
5574,Corn,IA,USC00130200,1991,6,0,0,54.0,0,0.0,1.78,96.0,4.18,0.0,74.0,84.6,63.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.31,1991-06-01,136.0
5576,Corn,IA,USC00130200,1991,7,0,0,51.0,0,0.0,0.95,94.0,1.75,0.0,73.8,85.1,62.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.27,1991-07-01,136.2
5578,Corn,IA,USC00130200,1991,8,0,0,49.0,0,0.0,1.69,88.0,3.67,0.0,71.4,81.4,61.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.33,1991-08-01,136.6
5580,Corn,IA,USC00130200,1991,9,0,0,30.0,0,0.0,0.86,87.0,2.36,0.0,63.4,75.2,51.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.33,1991-09-01,137.0
5582,Corn,IA,USC00130200,1991,10,0,0,21.0,0,0.0,0.86,82.0,3.33,0.0,51.1,63.6,38.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.31,1991-10-01,137.2
5584,Corn,IA,USC00130200,1991,11,14,4,-6.0,8,7.0,1.4,54.0,2.85,13.1,28.4,36.1,20.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.29,1991-11-01,137.8
5586,Corn,IA,USC00130200,1991,12,0,1,-4.0,0,1.1,0.9,47.0,1.69,1.1,27.7,34.6,20.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.33,1991-12-01,138.2
5588,Corn,IA,USC00130200,1992,1,0,1,-11.0,0,1.8,0.52,50.0,1.21,3.1,28.5,36.7,20.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.4,1992-01-01,138.3
5590,Corn,IA,USC00130200,1992,2,0,1,10.0,0,4.3,0.6,54.0,1.52,4.6,32.5,39.0,25.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.46,1992-02-01,138.6
5592,Corn,IA,USC00130200,1992,3,2,0,11.0,1,0.9,0.79,71.0,2.47,0.9,40.3,50.4,30.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.49,1992-03-01,139.1
5594,Corn,IA,USC00130200,1992,4,1,1,20.0,1,3.1,0.83,87.0,3.91,4.0,47.2,58.5,36.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.48,1992-04-01,139.4
5596,Corn,IA,USC00130200,1992,5,0,0,36.0,0,0.0,0.56,89.0,1.04,0.0,61.8,75.0,48.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.49,1992-05-01,139.7
5598,Corn,IA,USC00130200,1992,6,0,0,41.0,0,0.0,0.33,87.0,0.58,0.0,69.2,81.1,57.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.47,1992-06-01,140.1
5600,Corn,IA,USC00130200,1992,7,0,0,50.0,0,0.0,2.46,87.0,10.2,0.0,68.7,77.2,60.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.33,1992-07-01,140.5
5602,Corn,IA,USC00130200,1992,8,0,0,44.0,0,0.0,0.8,87.0,2.23,0.0,65.9,76.2,55.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.15,1992-08-01,140.8
5604,Corn,IA,USC00130200,1992,9,0,0,33.0,0,0.0,1.07,85.0,4.07,0.0,62.4,73.7,51.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.16,1992-09-01,141.1
5606,Corn,IA,USC00130200,1992,10,0,0,23.0,0,0.0,0.3,83.0,0.54,0.0,51.8,64.1,39.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.05,1992-10-01,141.7
5608,Corn,IA,USC00130200,1992,11,6,2,7.0,6,4.9,2.0,59.0,4.61,6.2,32.8,38.2,27.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.98,1992-11-01,142.1
5610,Corn,IA,USC00130200,1992,12,19,2,-4.0,3,2.1,0.85,39.0,1.82,3.2,23.9,31.0,16.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.97,1992-12-01,142.3
5612,Corn,IA,USC00130200,1993,1,25,4,-6.0,9,6.3,0.43,40.0,0.8,11.9,18.0,25.6,10.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.03,1993-01-01,142.8
5614,Corn,IA,USC00130200,1993,2,26,2,-12.0,7,3.3,0.28,37.0,0.79,6.5,18.5,24.3,12.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.0,1993-02-01,143.1
5616,Corn,IA,USC00130200,1993,3,6,2,-1.0,3,2.3,1.68,65.0,3.26,4.6,31.0,37.2,24.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.1,1993-03-01,143.3
5618,Corn,IA,USC00130200,1993,4,0,1,21.0,0,1.0,0.53,70.0,2.56,2.4,45.5,55.1,35.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.16,1993-04-01,143.8
5620,Corn,IA,USC00130200,1993,5,0,0,40.0,0,0.0,1.25,82.0,7.32,0.0,60.3,70.1,50.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.14,1993-05-01,144.2
5622,Corn,IA,USC00130200,1993,6,0,0,41.0,0,0.0,2.89,88.0,7.62,0.0,68.1,77.6,58.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.09,1993-06-01,144.3
5624,Corn,IA,USC00130200,1993,7,0,0,57.0,0,0.0,4.65,89.0,16.39,0.0,72.4,80.0,64.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.22,1993-07-01,144.5
5626,Corn,IA,USC00130200,1993,8,0,0,53.0,0,0.0,1.88,88.0,10.41,0.0,71.4,79.8,63.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.25,1993-08-01,144.8
5628,Corn,IA,USC00130200,1993,9,0,0,34.0,0,0.0,1.47,88.0,3.99,0.0,58.5,68.5,48.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.21,1993-09-01,145.0
5630,Corn,IA,USC00130200,1993,10,0,0,19.0,0,0.0,0.53,85.0,1.51,0.0,50.7,61.0,40.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.28,1993-10-01,145.6
5632,Corn,IA,USC00130200,1993,11,1,0,3.0,1,0.8,0.4,60.0,1.11,1.2,35.0,44.4,25.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.45,1993-11-01,146.0
5634,Corn,IA,USC00130200,1993,12,8,2,-9.0,2,1.3,0.2,50.0,0.6,2.6,26.7,35.2,18.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.67,1993-12-01,146.3
5636,Corn,IA,USC00130200,1994,1,30,4,-24.0,7,6.0,0.4,42.0,0.83,10.6,10.2,19.8,0.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.7,1994-01-01,146.3
5638,Corn,IA,USC00130200,1994,2,24,5,-14.0,13,8.1,0.12,56.0,0.44,18.3,17.7,26.7,8.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.79,1994-02-01,146.7
5640,Corn,IA,USC00130200,1994,3,3,0,14.0,4,0.0,0.08,79.0,0.14,0.0,39.9,51.2,28.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.74,1994-03-01,147.1
5642,Corn,IA,USC00130200,1994,4,0,0,19.0,0,0.4,0.62,92.0,2.74,0.4,51.6,65.4,37.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.65,1994-04-01,147.2
5644,Corn,IA,USC00130200,1994,5,0,0,32.0,0,0.0,0.69,88.0,1.73,0.0,61.8,73.7,49.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.6,1994-05-01,147.5
5646,Corn,IA,USC00130200,1994,6,0,0,46.0,0,0.0,2.02,91.0,5.59,0.0,71.4,81.7,61.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.61,1994-06-01,147.9
5648,Corn,IA,USC00130200,1994,7,0,0,51.0,0,0.0,0.84,92.0,2.3,0.0,70.8,81.1,60.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.29,1994-07-01,148.4
5650,Corn,IA,USC00130200,1994,8,0,0,47.0,0,0.0,1.55,92.0,4.45,0.0,69.8,80.7,58.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.16,1994-08-01,149.0
5652,Corn,IA,USC00130200,1994,9,0,0,38.0,0,0.0,1.91,91.0,4.49,0.0,65.9,77.9,53.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.19,1994-09-01,149.3
5654,Corn,IA,USC00130200,1994,10,0,0,27.0,0,0.0,1.69,87.0,3.07,0.0,55.0,65.1,45.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.06,1994-10-01,149.4
5656,Corn,IA,USC00130200,1994,11,0,0,16.0,0,0.0,0.7,68.0,1.8,0.0,40.0,48.7,31.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.99,1994-11-01,149.8
5658,Corn,IA,USC00130200,1994,12,26,4,-10.0,11,7.5,0.38,57.0,0.74,12.9,26.1,34.1,18.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.13,1994-12-01,150.1
5660,Corn,IA,USC00130200,1995,1,31,1,-10.0,8,6.2,0.18,39.0,0.39,6.2,17.7,24.2,11.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.19,1995-01-01,150.5
5662,Corn,IA,USC00130200,1995,2,4,1,-6.0,1,1.0,0.24,55.0,0.26,1.5,26.0,35.0,16.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.23,1995-02-01,150.9
5664,Corn,IA,USC00130200,1995,3,6,3,-7.0,6,3.1,1.0,72.0,2.37,8.3,37.4,45.9,29.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.3,1995-03-01,151.2
5666,Corn,IA,USC00130200,1995,4,0,0,14.0,0,0.0,1.06,76.0,5.17,0.0,46.1,57.3,35.0,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.36,1995-04-01,151.8
5668,Corn,IA,USC00130200,1995,5,0,0,39.0,0,0.0,1.5,79.0,4.35,0.0,58.0,67.9,48.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.42,1995-05-01,152.1
5670,Corn,IA,USC00130200,1995,6,0,0,48.0,0,0.0,0.95,91.0,3.46,0.0,70.4,80.2,60.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.51,1995-06-01,152.4
